,generic_name,trade_name,binary_determination,yes_no_prompts,set_id,short_answer,ground_truth
921,AMPICILLIN SODIUM,AMPICILLIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",294b2a06-695d-4f51-99e4-248b772db55c,No,no
922,AMPICILLIN SODIUM,AMPICILLIN SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",294b2a06-695d-4f51-99e4-248b772db55c,No,no
923,AMPICILLIN SODIUM,AMPICILLIN SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",294b2a06-695d-4f51-99e4-248b772db55c,No,no
924,AMPICILLIN SODIUM,AMPICILLIN SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",294b2a06-695d-4f51-99e4-248b772db55c,No,no
925,APREMILAST,APREMILAST,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f6b1f516-4972-4d82-bced-113e47b41cc5,No,no
926,APREMILAST,APREMILAST,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f6b1f516-4972-4d82-bced-113e47b41cc5,No,no
927,APREMILAST,APREMILAST,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f6b1f516-4972-4d82-bced-113e47b41cc5,No,no
928,ARGININE HYDROCHLORIDE,ARGININE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6accf33f-9841-4327-8923-93c42020ef12,No,no
929,ARGININE HYDROCHLORIDE,ARGININE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6accf33f-9841-4327-8923-93c42020ef12,No,no
930,ARGININE HYDROCHLORIDE,ARGININE HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6accf33f-9841-4327-8923-93c42020ef12,No,no
931,ATOGEPANT,ATOGEPANT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8c8ab8f4-32bd-497a-befa-70c8a51d8d52,No,no
932,ATOGEPANT,ATOGEPANT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8c8ab8f4-32bd-497a-befa-70c8a51d8d52,No,no
933,ATOGEPANT,ATOGEPANT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8c8ab8f4-32bd-497a-befa-70c8a51d8d52,No,no
934,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
935,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
936,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
937,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
938,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
939,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
940,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
941,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
942,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e91c673d-c26c-4ff1-90d2-2b9d47a8d771,No,no
943,ATOVAQUONE,ATOVAQUONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",1a8a43a2-bc26-4ee5-aa35-22a5477a7129,No,no
944,ATOVAQUONE,ATOVAQUONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",1a8a43a2-bc26-4ee5-aa35-22a5477a7129,No,no
945,ATOVAQUONE,ATOVAQUONE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",1a8a43a2-bc26-4ee5-aa35-22a5477a7129,No,no
946,AURANOFIN,AURANOFIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",43ba3de1-ab2e-06f6-e054-00144ff8d46c,No,no
947,AURANOFIN,AURANOFIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",43ba3de1-ab2e-06f6-e054-00144ff8d46c,No,no
948,AURANOFIN,AURANOFIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",43ba3de1-ab2e-06f6-e054-00144ff8d46c,No,no
949,AVATROMBOPAG MALEATE,AVATROMBOPAG MALEATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e2d5960d-6c18-46cc-86bd-089222b09852,Yes,no
950,AVATROMBOPAG MALEATE,AVATROMBOPAG MALEATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e2d5960d-6c18-46cc-86bd-089222b09852,Yes,no
951,AVATROMBOPAG MALEATE,AVATROMBOPAG MALEATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e2d5960d-6c18-46cc-86bd-089222b09852,Yes,no
952,AZATHIOPRINE,AZATHIOPRINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ceab8e8b-d022-4d0c-a552-cc5782446248,No,no
953,AZATHIOPRINE,AZATHIOPRINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ceab8e8b-d022-4d0c-a552-cc5782446248,No,no
954,AZATHIOPRINE,AZATHIOPRINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ceab8e8b-d022-4d0c-a552-cc5782446248,No,no
955,AZATHIOPRINE SODIUM,AZATHIOPRINE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9ffe79a1-ac91-4a7b-a9e3-7c84bfa9ddf0,No,no
956,AZATHIOPRINE SODIUM,AZATHIOPRINE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9ffe79a1-ac91-4a7b-a9e3-7c84bfa9ddf0,No,no
957,AZATHIOPRINE SODIUM,AZATHIOPRINE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9ffe79a1-ac91-4a7b-a9e3-7c84bfa9ddf0,No,no
958,BALOXAVIR MARBOXIL,BALOXAVIR MARBOXIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e49e1a61-1b7c-4be5-ac84-af6240b511e7,No,no
959,BALOXAVIR MARBOXIL,BALOXAVIR MARBOXIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e49e1a61-1b7c-4be5-ac84-af6240b511e7,No,no
960,BALOXAVIR MARBOXIL,BALOXAVIR MARBOXIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e49e1a61-1b7c-4be5-ac84-af6240b511e7,No,no
961,BENZNIDAZOLE,BENZNIDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8983d6a0-f63f-4f8e-bba4-38223f39e29b,No,no
962,BENZNIDAZOLE,BENZNIDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8983d6a0-f63f-4f8e-bba4-38223f39e29b,No,no
963,BENZNIDAZOLE,BENZNIDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8983d6a0-f63f-4f8e-bba4-38223f39e29b,No,no
964,BENZONATATE,BENZONATATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8d3beb37-03e4-42a4-b701-e881d734d95b,No,no
965,BENZONATATE,BENZONATATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8d3beb37-03e4-42a4-b701-e881d734d95b,No,no
966,BENZONATATE,BENZONATATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8d3beb37-03e4-42a4-b701-e881d734d95b,No,no
967,BETAINE,BETAINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",31a684d0-cd98-4e46-b43a-ccbd17c41559,No,no
968,BETAINE,BETAINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",31a684d0-cd98-4e46-b43a-ccbd17c41559,No,no
969,BRILLIANT BLUE G,BRILLIANT BLUE G,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9d4b28b4-c582-4e2c-abd9-f7e203378e2d,No,no
970,BRILLIANT BLUE G,BRILLIANT BLUE G,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9d4b28b4-c582-4e2c-abd9-f7e203378e2d,No,no
971,BRIVARACETAM,BRIVARACETAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3cf2f439-0e97-443e-8e33-25ecef616f6c,No,no
972,BRIVARACETAM,BRIVARACETAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3cf2f439-0e97-443e-8e33-25ecef616f6c,No,no
973,BRIVARACETAM,BRIVARACETAM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3cf2f439-0e97-443e-8e33-25ecef616f6c,No,no
974,CABOTEGRAVIR,CABOTEGRAVIR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4338428e-43d4-4e02-ac9d-bd98e738a7da,No,no
975,CABOTEGRAVIR,CABOTEGRAVIR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4338428e-43d4-4e02-ac9d-bd98e738a7da,No,no
976,CABOTEGRAVIR,CABOTEGRAVIR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4338428e-43d4-4e02-ac9d-bd98e738a7da,No,no
977,CALCIUM ACETATE,CALCIUM ACETATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ac4975aa-0ee9-4473-81e2-839f1556e684,No,no
978,CALCIUM ACETATE,CALCIUM ACETATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ac4975aa-0ee9-4473-81e2-839f1556e684,No,no
979,CALCIUM CHLORIDE,CALCIUM CHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8295039b-2559-4626-90c8-6ac7e896e41a,No,no
980,CALCIUM CHLORIDE,CALCIUM CHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8295039b-2559-4626-90c8-6ac7e896e41a,No,no
981,CANAGLIFLOZIN,CANAGLIFLOZIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b9057d3b-b104-4f09-8a61-c61ef9d4a3f3,No,no
982,CANAGLIFLOZIN,CANAGLIFLOZIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b9057d3b-b104-4f09-8a61-c61ef9d4a3f3,No,no
983,CANAGLIFLOZIN,CANAGLIFLOZIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b9057d3b-b104-4f09-8a61-c61ef9d4a3f3,No,no
984,CANGRELOR,CANGRELOR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",88b434fa-8891-4fd5-9d86-7ea64667c08f,Yes,no
985,CANGRELOR,CANGRELOR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",88b434fa-8891-4fd5-9d86-7ea64667c08f,Yes,no
986,CANGRELOR,CANGRELOR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",88b434fa-8891-4fd5-9d86-7ea64667c08f,Yes,no
987,CANNABIDIOL,CANNABIDIOL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8bf27097-4870-43fb-94f0-f3d0871d1eec,No,no
988,CANNABIDIOL,CANNABIDIOL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8bf27097-4870-43fb-94f0-f3d0871d1eec,No,no
989,CANNABIDIOL,CANNABIDIOL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8bf27097-4870-43fb-94f0-f3d0871d1eec,No,no
990,CAPMATINIB,CAPMATINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",455892c3-d144-4ba8-9ab4-79cabff9876d,No,no
991,CAPMATINIB,CAPMATINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",455892c3-d144-4ba8-9ab4-79cabff9876d,No,no
992,CAPMATINIB,CAPMATINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",455892c3-d144-4ba8-9ab4-79cabff9876d,No,no
